Date,MealPeriod,RevenueCenterName,DayOfWeek,Month,Year,CheckTotal,is_zero,IslamicPeriod,IsRamadan,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact
2023-01-13,Dinner,RevenueCenter_6,4,1,2023,464.6,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-13,Lunch,RevenueCenter_6,4,1,2023,306.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-14,Breakfast,RevenueCenter_6,5,1,2023,30.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-14,Dinner,RevenueCenter_6,5,1,2023,511.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-14,Lunch,RevenueCenter_6,5,1,2023,169.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-15,Breakfast,RevenueCenter_6,6,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-15,Dinner,RevenueCenter_6,6,1,2023,145.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-15,Lunch,RevenueCenter_6,6,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-16,Breakfast,RevenueCenter_6,0,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-16,Dinner,RevenueCenter_6,0,1,2023,903.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-16,Lunch,RevenueCenter_6,0,1,2023,603.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-17,Breakfast,RevenueCenter_6,1,1,2023,30.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-17,Dinner,RevenueCenter_6,1,1,2023,533.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-17,Lunch,RevenueCenter_6,1,1,2023,341.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-18,Breakfast,RevenueCenter_6,2,1,2023,216.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-18,Dinner,RevenueCenter_6,2,1,2023,659.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-18,Lunch,RevenueCenter_6,2,1,2023,141.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-19,Breakfast,RevenueCenter_6,3,1,2023,163.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-19,Dinner,RevenueCenter_6,3,1,2023,1224.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-19,Lunch,RevenueCenter_6,3,1,2023,399.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-20,Breakfast,RevenueCenter_6,4,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-20,Dinner,RevenueCenter_6,4,1,2023,378.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-20,Lunch,RevenueCenter_6,4,1,2023,446.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-21,Breakfast,RevenueCenter_6,5,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-21,Dinner,RevenueCenter_6,5,1,2023,39.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-21,Lunch,RevenueCenter_6,5,1,2023,171.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-22,Breakfast,RevenueCenter_6,6,1,2023,283.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-22,Dinner,RevenueCenter_6,6,1,2023,172.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-22,Lunch,RevenueCenter_6,6,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-23,Breakfast,RevenueCenter_6,0,1,2023,46.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-23,Dinner,RevenueCenter_6,0,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-23,Lunch,RevenueCenter_6,0,1,2023,80.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-24,Breakfast,RevenueCenter_6,1,1,2023,60.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-24,Dinner,RevenueCenter_6,1,1,2023,232.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-24,Lunch,RevenueCenter_6,1,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-25,Breakfast,RevenueCenter_6,2,1,2023,110.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-25,Dinner,RevenueCenter_6,2,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-25,Lunch,RevenueCenter_6,2,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-26,Breakfast,RevenueCenter_6,3,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-26,Dinner,RevenueCenter_6,3,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-26,Lunch,RevenueCenter_6,3,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-27,Breakfast,RevenueCenter_6,4,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-27,Dinner,RevenueCenter_6,4,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-27,Lunch,RevenueCenter_6,4,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-28,Breakfast,RevenueCenter_6,5,1,2023,122.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-28,Dinner,RevenueCenter_6,5,1,2023,390.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-28,Lunch,RevenueCenter_6,5,1,2023,626.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-29,Breakfast,RevenueCenter_6,6,1,2023,247.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-29,Dinner,RevenueCenter_6,6,1,2023,421.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-29,Lunch,RevenueCenter_6,6,1,2023,1149.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-30,Breakfast,RevenueCenter_6,0,1,2023,80.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-30,Dinner,RevenueCenter_6,0,1,2023,20.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-30,Lunch,RevenueCenter_6,0,1,2023,307.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-31,Breakfast,RevenueCenter_6,1,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-31,Dinner,RevenueCenter_6,1,1,2023,273.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-31,Lunch,RevenueCenter_6,1,1,2023,514.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-01,Breakfast,RevenueCenter_6,2,2,2023,72.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-01,Dinner,RevenueCenter_6,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-01,Lunch,RevenueCenter_6,2,2,2023,415.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-02,Breakfast,RevenueCenter_6,3,2,2023,267.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-02,Dinner,RevenueCenter_6,3,2,2023,1544.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-02,Lunch,RevenueCenter_6,3,2,2023,772.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-03,Breakfast,RevenueCenter_6,4,2,2023,74.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-03,Dinner,RevenueCenter_6,4,2,2023,494.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-03,Lunch,RevenueCenter_6,4,2,2023,30.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-04,Breakfast,RevenueCenter_6,5,2,2023,60.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-04,Dinner,RevenueCenter_6,5,2,2023,600.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-04,Lunch,RevenueCenter_6,5,2,2023,182.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-05,Breakfast,RevenueCenter_6,6,2,2023,424.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-05,Dinner,RevenueCenter_6,6,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-05,Lunch,RevenueCenter_6,6,2,2023,340.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-06,Breakfast,RevenueCenter_6,0,2,2023,477.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-06,Dinner,RevenueCenter_6,0,2,2023,30.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-06,Lunch,RevenueCenter_6,0,2,2023,116.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-07,Breakfast,RevenueCenter_6,1,2,2023,248.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-07,Dinner,RevenueCenter_6,1,2,2023,327.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-07,Lunch,RevenueCenter_6,1,2,2023,380.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-08,Breakfast,RevenueCenter_6,2,2,2023,412.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-08,Dinner,RevenueCenter_6,2,2,2023,457.25,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-08,Lunch,RevenueCenter_6,2,2,2023,535.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-09,Breakfast,RevenueCenter_6,3,2,2023,280.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-09,Dinner,RevenueCenter_6,3,2,2023,791.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-09,Lunch,RevenueCenter_6,3,2,2023,734.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-10,Breakfast,RevenueCenter_6,4,2,2023,431.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-10,Dinner,RevenueCenter_6,4,2,2023,176.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-10,Lunch,RevenueCenter_6,4,2,2023,535.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-11,Breakfast,RevenueCenter_6,5,2,2023,421.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-11,Dinner,RevenueCenter_6,5,2,2023,642.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-11,Lunch,RevenueCenter_6,5,2,2023,796.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-12,Breakfast,RevenueCenter_6,6,2,2023,338.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-12,Dinner,RevenueCenter_6,6,2,2023,70.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-12,Lunch,RevenueCenter_6,6,2,2023,764.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-13,Breakfast,RevenueCenter_6,0,2,2023,1228.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-13,Dinner,RevenueCenter_6,0,2,2023,1354.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-13,Lunch,RevenueCenter_6,0,2,2023,210.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-14,Breakfast,RevenueCenter_6,1,2,2023,85.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-14,Dinner,RevenueCenter_6,1,2,2023,1050.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-14,Lunch,RevenueCenter_6,1,2,2023,438.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-15,Breakfast,RevenueCenter_6,2,2,2023,369.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-15,Dinner,RevenueCenter_6,2,2,2023,472.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-15,Lunch,RevenueCenter_6,2,2,2023,483.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-16,Breakfast,RevenueCenter_6,3,2,2023,80.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-16,Dinner,RevenueCenter_6,3,2,2023,442.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-16,Lunch,RevenueCenter_6,3,2,2023,131.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-17,Breakfast,RevenueCenter_6,4,2,2023,86.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-17,Dinner,RevenueCenter_6,4,2,2023,416.5,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-17,Lunch,RevenueCenter_6,4,2,2023,728.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-18,Breakfast,RevenueCenter_6,5,2,2023,56.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-18,Dinner,RevenueCenter_6,5,2,2023,300.5,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-18,Lunch,RevenueCenter_6,5,2,2023,880.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-19,Breakfast,RevenueCenter_6,6,2,2023,256.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-19,Dinner,RevenueCenter_6,6,2,2023,137.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-19,Lunch,RevenueCenter_6,6,2,2023,127.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-20,Breakfast,RevenueCenter_6,0,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-20,Dinner,RevenueCenter_6,0,2,2023,278.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-20,Lunch,RevenueCenter_6,0,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-21,Breakfast,RevenueCenter_6,1,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-21,Dinner,RevenueCenter_6,1,2,2023,17764.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-21,Lunch,RevenueCenter_6,1,2,2023,271.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
