Date,MealPeriod,RevenueCenterName,DayOfWeek,Month,Year,CheckTotal,is_zero,IslamicPeriod,IsRamadan,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact
2023-01-26,Dinner,RevenueCenter_8,3,1,2023,51395.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-26,Lunch,RevenueCenter_8,3,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-27,Breakfast,RevenueCenter_8,4,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-27,Dinner,RevenueCenter_8,4,1,2023,17065.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-27,Lunch,RevenueCenter_8,4,1,2023,18840.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-28,Breakfast,RevenueCenter_8,5,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-28,Dinner,RevenueCenter_8,5,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-28,Lunch,RevenueCenter_8,5,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-29,Breakfast,RevenueCenter_8,6,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-29,Dinner,RevenueCenter_8,6,1,2023,5000.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-29,Lunch,RevenueCenter_8,6,1,2023,4260.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-30,Breakfast,RevenueCenter_8,0,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-30,Dinner,RevenueCenter_8,0,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-30,Lunch,RevenueCenter_8,0,1,2023,11060.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-31,Breakfast,RevenueCenter_8,1,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-31,Dinner,RevenueCenter_8,1,1,2023,23070.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-01-31,Lunch,RevenueCenter_8,1,1,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-01,Breakfast,RevenueCenter_8,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-01,Dinner,RevenueCenter_8,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-01,Lunch,RevenueCenter_8,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-02,Breakfast,RevenueCenter_8,3,2,2023,19610.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-02,Dinner,RevenueCenter_8,3,2,2023,29920.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-02,Lunch,RevenueCenter_8,3,2,2023,3330.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-03,Breakfast,RevenueCenter_8,4,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-03,Dinner,RevenueCenter_8,4,2,2023,11150.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-03,Lunch,RevenueCenter_8,4,2,2023,5670.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-04,Breakfast,RevenueCenter_8,5,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-04,Dinner,RevenueCenter_8,5,2,2023,12000.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-04,Lunch,RevenueCenter_8,5,2,2023,9205.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-05,Breakfast,RevenueCenter_8,6,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-05,Dinner,RevenueCenter_8,6,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-05,Lunch,RevenueCenter_8,6,2,2023,16015.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-06,Breakfast,RevenueCenter_8,0,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-06,Dinner,RevenueCenter_8,0,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-06,Lunch,RevenueCenter_8,0,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-07,Breakfast,RevenueCenter_8,1,2,2023,10945.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-07,Dinner,RevenueCenter_8,1,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-07,Lunch,RevenueCenter_8,1,2,2023,33570.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-08,Breakfast,RevenueCenter_8,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-08,Dinner,RevenueCenter_8,2,2,2023,26970.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-08,Lunch,RevenueCenter_8,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-09,Breakfast,RevenueCenter_8,3,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-09,Dinner,RevenueCenter_8,3,2,2023,19425.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-09,Lunch,RevenueCenter_8,3,2,2023,36420.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-10,Breakfast,RevenueCenter_8,4,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-10,Dinner,RevenueCenter_8,4,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-10,Lunch,RevenueCenter_8,4,2,2023,1800.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-11,Breakfast,RevenueCenter_8,5,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-11,Dinner,RevenueCenter_8,5,2,2023,28000.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-11,Lunch,RevenueCenter_8,5,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-12,Breakfast,RevenueCenter_8,6,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-12,Dinner,RevenueCenter_8,6,2,2023,14900.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-12,Lunch,RevenueCenter_8,6,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-13,Breakfast,RevenueCenter_8,0,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-13,Dinner,RevenueCenter_8,0,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-13,Lunch,RevenueCenter_8,0,2,2023,10080.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-14,Breakfast,RevenueCenter_8,1,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-14,Dinner,RevenueCenter_8,1,2,2023,9750.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-14,Lunch,RevenueCenter_8,1,2,2023,10080.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-15,Breakfast,RevenueCenter_8,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-15,Dinner,RevenueCenter_8,2,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-15,Lunch,RevenueCenter_8,2,2,2023,20000.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-16,Breakfast,RevenueCenter_8,3,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-16,Dinner,RevenueCenter_8,3,2,2023,6460.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-16,Lunch,RevenueCenter_8,3,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-17,Breakfast,RevenueCenter_8,4,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-17,Dinner,RevenueCenter_8,4,2,2023,9575.0,0,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-17,Lunch,RevenueCenter_8,4,2,2023,0.0,1,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,Neutral
2023-02-18,Breakfast,RevenueCenter_8,5,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-18,Dinner,RevenueCenter_8,5,2,2023,15500.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-18,Lunch,RevenueCenter_8,5,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-19,Breakfast,RevenueCenter_8,6,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-19,Dinner,RevenueCenter_8,6,2,2023,5250.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-19,Lunch,RevenueCenter_8,6,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-20,Breakfast,RevenueCenter_8,0,2,2023,0.0,1,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-20,Dinner,RevenueCenter_8,0,2,2023,18510.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-20,Lunch,RevenueCenter_8,0,2,2023,27025.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-21,Breakfast,RevenueCenter_8,1,2,2023,6845.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-21,Dinner,RevenueCenter_8,1,2,2023,29000.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
2023-02-21,Lunch,RevenueCenter_8,1,2,2023,2800.0,0,Pre-Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Normal,Neutral
